Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Gender,Country,Timestamp,Clicked on Ad,Hour,Day,Month
74.27,24.0,52462.04,221.79,Seamless cohesive conglomeration,221,1,121,2016-02-09 07:21:25,1,7,9,2
36.98,53.0,57877.15,161.16,Front-line bandwidth-monitored capacity,379,1,59,2016-03-31 20:55:22,0,20,31,3
65.77,34.0,34191.23,168.34,Cloned explicit middleware,242,1,82,2016-04-05 18:02:49,1,18,5,4
66.08,33.0,39616.0,120.75,Synchronized multi-tasking ability,328,1,200,2016-07-09 11:04:54,0,11,9,7
81.75,52.0,73049.3,229.12,Devolved regional moderator,2,1,9,2016-01-12 10:07:29,1,10,12,1
37.87,38.0,50723.67,224.23,Synergized clear-thinking protocol,350,0,98,2016-04-06 11:24:21,0,11,6,4
40.04,26.0,56694.12,131.68,Grass-roots empowering paradigm,136,0,162,2016-02-15 16:52:04,1,16,15,2
52.67,31.0,56180.93,136.99,Inverse local hub,58,0,41,2016-06-21 14:32:32,0,14,21,6
80.3,37.0,68448.94,158.56,Vision-oriented attitude-oriented Internet solution,464,0,184,2016-07-13 07:41:42,1,7,13,7
66.12,49.0,45632.51,113.8,Devolved human-resource circuit,464,0,128,2016-04-04 20:01:12,1,20,4,4
42.04,49.0,45632.51,113.8,Streamlined homogeneous analyzer,464,0,128,2016-02-05 16:50:58,1,16,5,2
55.92,22.0,31215.88,121.07,Monitored systematic hierarchy,41,0,40,2016-01-05 12:59:07,0,12,5,1
66.08,52.0,33951.63,117.75,Horizontal client-server database,336,1,9,2016-06-16 02:01:24,1,2,16,6
55.6,39.0,61601.05,128.62,Intuitive exuding service-desk,144,0,149,2016-02-17 18:50:57,0,18,17,2
81.98,34.0,34191.23,160.03,Cloned explicit middleware,182,1,126,2016-03-11 00:05:48,0,0,11,3
40.17,45.0,59886.58,124.67,Secured 24hour policy,112,0,178,2016-03-05 12:03:41,1,12,5,3
81.75,33.0,77988.71,215.18,Diverse modular interface,279,1,200,2016-07-09 11:04:54,0,11,9,7
55.6,24.0,52252.91,182.2,Profound optimizing utilization,477,0,2,2016-04-28 22:54:37,0,22,28,4
59.22,31.0,47997.75,207.17,Customer-focused incremental system engine,118,0,143,2016-07-11 01:42:51,1,1,11,7
80.3,52.0,33951.63,130.86,Programmable uniform website,336,0,51,2016-04-04 08:19:54,1,8,4,4
51.87,35.0,42993.48,219.91,Secured secondary superstructure,223,1,192,2016-03-18 13:22:35,0,13,18,3
80.3,49.0,45632.51,113.8,Streamlined homogeneous analyzer,464,0,12,2016-07-13 07:41:42,1,7,13,7
83.71,45.0,67575.12,174.88,Secured 24hour policy,515,0,178,2016-07-05 18:59:45,1,18,5,7
89.05,44.0,64011.26,122.31,Profit-focused secondary portal,359,0,14,2016-04-17 21:39:11,1,21,17,4
40.17,26.0,46033.73,164.25,Proactive bandwidth-monitored policy,461,1,64,2016-04-07 15:18:10,0,15,7,4
71.84,39.0,38067.08,124.44,Distributed cohesive migration,270,0,41,2016-05-06 21:07:31,0,21,6,5
43.49,54.0,58677.69,205.84,Devolved human-resource circuit,379,0,128,2016-06-05 07:54:30,1,7,5,6
60.23,33.0,53431.35,163.48,Visionary maximized process improvement,439,1,0,2016-04-03 21:13:46,1,21,3,4
46.61,38.0,57868.44,170.13,Profit-focused dedicated utilization,14,0,203,2016-04-22 02:07:01,1,2,22,4
41.73,28.0,71222.4,172.81,Centralized logistical secured line,379,0,44,2016-05-06 21:07:31,1,21,6,5
81.98,33.0,41547.62,204.02,Diverse modular interface,279,1,200,2016-02-09 05:28:18,0,5,9,2
89.05,50.0,57868.44,187.76,Cross-platform 4thgeneration focus group,15,1,105,2016-03-05 20:53:19,1,20,5,3
63.89,25.0,50671.6,141.89,Pre-emptive next generation Internet solution,225,1,64,2016-04-28 02:55:10,0,2,28,4
79.54,44.0,57868.44,187.76,Persistent homogeneous framework,515,0,187,2016-06-03 04:51:46,1,4,3,6
80.46,25.0,50671.6,241.03,Synergized intangible open system,258,1,64,2016-03-18 13:00:12,0,13,18,3
54.39,34.0,59785.94,183.82,Cloned explicit middleware,284,1,45,2016-02-27 08:52:50,1,8,27,2
41.16,30.0,58677.69,219.94,Synchronized systemic hierarchy,184,0,149,2016-06-29 10:50:45,0,10,29,6
35.61,39.0,27262.51,139.01,Phased hybrid superstructure,506,0,102,2016-01-23 17:39:06,0,17,23,1
55.6,24.0,52252.91,182.2,Devolved human-resource circuit,234,1,2,2016-03-24 09:34:00,0,9,24,3
59.51,40.0,51868.85,167.22,Total 5thgeneration standardization,263,0,68,2016-06-29 10:50:45,1,10,29,6
60.72,23.0,61617.98,172.81,Team-oriented executive core,136,0,60,2016-01-14 14:00:09,0,14,14,1
86.06,32.0,69481.85,178.92,Business-focused transitional solution,242,1,66,2016-01-09 03:45:19,0,3,9,1
82.07,22.0,63363.04,121.07,Customizable modular Internet solution,41,0,151,2016-07-03 04:11:40,0,4,3,7
49.21,27.0,59106.12,193.29,Reduced bi-directional strategy,63,0,52,2016-07-03 04:11:40,0,4,3,7
68.11,26.0,53549.94,131.68,Monitored context-sensitive initiative,75,1,193,2016-01-08 19:38:45,0,19,8,1
79.97,26.0,50628.31,204.47,Business-focused real-time toolset,360,1,42,2016-06-10 03:56:41,0,3,10,6
55.6,30.0,58677.69,176.98,Virtual scalable secured line,101,0,169,2016-01-17 18:45:55,0,18,17,1
32.91,37.0,67132.46,217.37,Vision-oriented attitude-oriented Internet solution,205,0,41,2016-05-30 18:08:19,0,18,30,5
38.37,36.0,76003.47,115.26,Total cohesive moratorium,157,1,104,2016-01-03 16:01:40,1,16,3,1
40.17,26.0,74903.41,149.79,Persistent even-keeled application,406,1,46,2016-03-11 06:49:10,0,6,11,3
54.88,29.0,69646.35,191.82,Sharable reciprocal project,64,0,68,2016-07-13 07:41:42,0,7,13,7
55.6,54.0,42993.48,161.16,Cloned object-oriented benchmark,506,1,44,2016-02-09 07:21:25,1,7,9,2
78.7,40.0,62669.59,221.98,Self-enabling optimal initiative,519,1,3,2016-05-01 21:46:37,1,21,1,5
65.56,52.0,73941.91,229.12,Synergistic stable infrastructure,407,0,68,2016-05-12 21:32:06,1,21,12,5
43.49,37.0,67132.46,181.02,Function-based stable alliance,235,0,27,2016-03-23 21:06:51,0,21,23,3
55.6,24.0,52252.91,182.2,Profound optimizing utilization,477,0,2,2016-01-31 05:12:44,0,5,31,1
80.03,23.0,60514.05,172.81,Object-based optimal solution,136,0,35,2016-01-14 14:00:09,1,14,14,1
37.0,30.0,57877.15,113.69,Business-focused transitional solution,96,1,20,2016-05-08 10:25:08,0,10,8,5
34.78,36.0,29398.61,140.46,Up-sized incremental encryption,73,0,93,2016-01-03 16:01:40,0,16,3,1
35.61,30.0,58677.69,113.69,De-engineered attitude-oriented projection,226,0,201,2016-06-29 10:50:45,0,10,29,6
41.73,31.0,59677.64,207.17,Sharable reciprocal project,344,1,166,2016-06-21 14:32:32,0,14,21,6
52.68,31.0,52178.98,240.64,Realigned tangible collaboration,335,1,81,2016-01-16 08:01:40,0,8,16,1
89.0,51.0,70701.31,221.98,Focused coherent success,471,1,80,2016-02-11 16:45:41,1,16,11,2
49.21,30.0,33293.78,140.15,Total 5thgeneration standardization,209,0,75,2016-02-17 20:22:49,1,20,17,2
63.45,24.0,53188.69,182.2,Persevering reciprocal firmware,512,1,133,2016-01-26 02:47:17,0,2,26,1
75.42,30.0,70492.6,140.15,Public-key bi-directional Graphical User Interface,3,1,20,2016-01-05 07:52:48,1,7,5,1
73.89,39.0,43778.88,124.44,Customer-focused incremental system engine,363,0,61,2016-02-03 10:40:27,1,10,3,2
56.39,29.0,69646.35,200.71,Digitized content-based circuit,64,0,27,2016-05-03 16:02:50,0,16,3,5
46.61,38.0,47510.42,170.13,Virtual bandwidth-monitored initiative,436,0,98,2016-01-15 19:40:47,1,19,15,1
45.48,24.0,52252.91,182.2,Front-line methodical utilization,477,0,2,2016-01-10 20:18:21,0,20,10,1
73.72,54.0,40468.53,108.03,Cloned object-oriented benchmark,506,0,119,2016-05-31 09:06:29,1,9,31,5
49.42,41.0,39799.73,167.22,Pre-emptive next generation Internet solution,16,0,149,2016-01-05 20:58:42,0,20,5,1
59.59,48.0,43974.49,212.38,Integrated coherent pricing structure,27,1,136,2016-07-17 01:13:56,1,1,17,7
49.21,52.0,58966.22,229.12,Front-line system-worthy flexibility,519,0,31,2016-04-04 08:19:54,1,8,4,4
55.6,39.0,23936.86,258.62,Total directional approach,260,0,205,2016-05-06 21:07:31,0,21,6,5
39.96,26.0,60315.19,131.68,Persistent even-keeled application,406,1,148,2016-01-08 19:38:45,0,19,8,1
66.08,33.0,43974.49,120.75,Synchronized multi-tasking ability,407,0,23,2016-06-10 11:31:33,0,11,10,6
59.59,51.0,74535.94,188.56,Extended context-sensitive monitoring,281,1,85,2016-07-13 01:48:46,1,1,13,7
82.07,48.0,43974.49,123.13,Integrated coherent pricing structure,27,1,23,2016-07-17 01:13:56,1,1,17,7
80.47,55.0,62784.85,187.76,Function-based context-sensitive secured line,136,1,136,2016-01-15 22:49:45,1,22,15,1
42.04,60.0,54286.1,130.86,Programmable uniform website,322,0,17,2016-03-09 00:41:46,0,0,9,3
75.42,29.0,53431.35,217.1,Front-line dynamic model,169,1,88,2016-03-15 17:33:15,0,17,15,3
78.84,32.0,70505.06,182.2,Focused upward-trending core,234,0,34,2016-04-28 22:54:37,0,22,28,4
40.04,34.0,59785.94,168.34,Cloned explicit middleware,284,0,158,2016-03-11 00:05:48,0,0,11,3
61.22,31.0,59677.64,207.17,Sharable reciprocal project,460,1,166,2016-06-21 14:32:32,0,14,21,6
66.08,48.0,70053.27,201.15,Function-based context-sensitive secured line,27,1,187,2016-07-17 01:13:56,1,1,17,7
81.75,29.0,69646.35,130.86,Horizontal client-server database,512,1,31,2016-01-01 15:14:24,1,15,1,1
55.6,24.0,52252.91,182.2,Configurable disintermediate throughput,477,0,146,2016-01-12 21:17:15,1,21,12,1
84.76,36.0,29398.61,140.46,Up-sized incremental encryption,497,0,75,2016-05-13 14:12:39,0,14,13,5
71.84,42.0,57868.44,129.8,Customizable 6thgeneration knowledge user,436,1,44,2016-04-06 11:24:21,1,11,6,4
39.3,29.0,61172.07,158.56,Object-based motivating instruction set,214,0,146,2016-05-03 16:02:50,1,16,3,5
40.47,40.0,56113.37,140.46,Synchronized systemic hierarchy,129,0,29,2016-07-18 01:36:37,0,1,18,7
42.04,37.0,23936.86,158.56,Cloned object-oriented benchmark,506,0,34,2016-05-08 22:24:27,1,22,8,5
71.84,29.0,53431.35,217.1,Centralized 24hour synergy,300,1,2,2016-01-26 02:47:17,1,2,26,1
51.24,36.0,76003.47,222.25,Versatile transitional monitoring,330,0,104,2016-01-03 16:01:40,1,16,3,1
82.07,48.0,43974.49,123.13,Cross-platform 4thgeneration focus group,364,0,185,2016-04-21 09:30:35,1,9,21,4
32.6,40.0,44248.52,140.46,Inverse local hub,475,0,149,2016-07-06 05:34:52,0,5,6,7
69.88,34.0,34191.23,160.03,Cloned explicit middleware,182,1,50,2016-03-11 00:05:48,0,0,11,3
59.59,43.0,56770.79,157.04,Multi-tiered multi-state moderator,359,0,14,2016-04-17 21:39:11,1,21,17,4
71.84,31.0,56180.93,204.79,Sharable secondary Graphical User Interface,58,0,117,2016-07-11 09:32:53,0,9,11,7
81.58,26.0,74903.41,149.79,Horizontal intermediate monitoring,406,1,46,2016-02-17 11:15:31,0,11,17,2
59.51,40.0,73882.91,229.22,Proactive actuating Graphical User Interface,247,1,74,2016-01-17 18:45:55,0,18,17,1
83.71,44.0,59886.58,199.79,User-friendly client-server instruction set,269,1,3,2016-07-09 11:18:02,0,11,9,7
63.89,45.0,59610.81,137.24,Enhanced homogeneous moderator,515,1,21,2016-03-05 12:03:41,1,12,5,3
56.39,46.0,33951.63,231.95,Proactive actuating Graphical User Interface,381,1,176,2016-01-12 10:07:29,0,10,12,1
39.96,45.0,50723.67,174.88,Optimized coherent Internet solution,184,0,31,2016-02-14 22:23:30,1,22,14,2
82.07,49.0,57868.44,187.76,Reactive composite project,484,1,160,2016-02-05 16:50:58,1,16,5,2
61.09,26.0,35521.88,131.76,Sharable reciprocal project,245,1,4,2016-02-15 12:25:28,0,12,15,2
40.01,38.0,57868.44,230.93,Profit-focused dedicated utilization,436,0,203,2016-01-15 19:40:47,1,19,15,1
42.94,29.0,64267.88,158.56,Grass-roots mission-critical emulation,86,0,157,2016-06-18 17:56:32,1,17,18,6
89.05,44.0,48335.2,187.76,Reverse-engineered context-sensitive emulation,340,0,49,2016-04-20 21:49:22,1,21,20,4
66.08,29.0,53431.35,221.98,Customer-focused attitude-oriented instruction set,512,1,9,2016-01-01 15:14:24,1,15,1,1
40.47,35.0,31947.65,236.87,Face-to-face even-keeled website,519,0,191,2016-07-01 01:12:04,1,1,1,7
41.73,28.0,61840.26,207.17,Sharable reciprocal project,360,1,41,2016-07-09 11:18:02,0,11,9,7
38.37,32.0,55424.24,172.83,Focused upward-trending core,234,1,99,2016-03-31 20:55:22,0,20,31,3
56.39,27.0,66815.54,193.29,Business-focused holistic benchmark,105,0,52,2016-07-03 04:11:40,0,4,3,7
84.73,30.0,33293.78,201.58,Total 5thgeneration standardization,218,0,191,2016-07-21 10:54:35,1,10,21,7
40.47,27.0,38817.4,131.29,Reverse-engineered well-modulated capability,167,1,52,2016-03-09 14:57:11,0,14,9,3
59.22,40.0,58183.04,235.29,Fully-configurable asynchronous firmware,306,0,204,2016-07-12 10:56:21,0,10,12,7
89.05,44.0,51119.93,163.48,Fully-configurable neutral open system,308,0,14,2016-04-03 21:13:46,1,21,3,4
84.59,31.0,52178.98,143.79,User-friendly client-server instruction set,460,1,81,2016-05-19 11:16:59,0,11,19,5
51.87,37.0,50960.08,246.72,Managed client-server access,205,1,9,2016-06-16 02:01:24,0,2,16,6
39.3,27.0,36884.23,131.29,Configurable tertiary capability,83,0,129,2016-03-09 14:57:11,1,14,9,3
74.06,49.0,40763.13,195.69,Advanced 24/7 productivity,464,1,9,2016-02-08 14:02:22,1,14,8,2
43.49,28.0,62378.05,138.87,Synergistic discrete middleware,2,1,118,2016-01-23 17:39:06,1,17,23,1
83.71,26.0,66291.67,131.68,Optional secondary access,406,1,4,2016-06-10 03:56:41,0,3,10,6
71.28,54.0,53188.69,182.2,Virtual scalable secured line,82,1,168,2016-01-03 16:01:40,1,16,3,1
51.87,37.0,53058.91,129.31,Devolved human-resource circuit,316,0,128,2016-07-13 07:41:42,1,7,13,7
51.24,36.0,32549.95,115.26,Upgradable asymmetric emulation,20,1,81,2016-06-20 08:22:09,0,8,20,6
43.49,37.0,58235.21,130.4,Multi-channeled scalable moratorium,210,1,98,2016-07-08 03:47:41,0,3,8,7
60.53,22.0,45945.88,253.17,Face-to-face analyzing encryption,303,1,126,2016-06-13 22:41:45,0,22,13,6
55.6,24.0,52252.91,182.2,Profound optimizing utilization,477,0,2,2016-01-31 05:12:44,0,5,31,1
87.35,41.0,57846.68,259.76,Face-to-face even-keeled website,140,0,149,2016-03-08 18:00:43,0,18,8,3
66.08,22.0,73882.91,133.2,Customizable modular Internet solution,41,0,197,2016-07-03 04:11:40,0,4,3,7
44.72,38.0,70582.55,130.83,Monitored executive architecture,436,1,137,2016-05-19 14:30:17,1,14,19,5
53.68,29.0,53431.35,217.1,Programmable uniform website,92,1,69,2016-03-02 04:02:45,0,4,2,3
41.67,27.0,69646.35,234.75,Advanced heuristic firmware,105,0,171,2016-07-03 04:11:40,0,4,3,7
41.73,31.0,59886.58,133.17,Optional full-range projection,318,1,81,2016-01-16 17:56:05,0,17,16,1
75.03,34.0,34191.23,196.77,Function-based incremental standardization,54,0,50,2016-04-27 04:28:17,1,4,27,4
83.4,48.0,43974.49,151.95,Function-based incremental standardization,54,0,24,2016-06-21 03:14:41,1,3,21,6
75.55,36.0,76003.47,124.44,Versatile transitional monitoring,316,0,104,2016-05-08 22:24:27,1,22,8,5
72.55,39.0,48335.2,124.44,Business-focused background synergy,519,0,184,2016-05-08 22:24:27,1,22,8,5
82.07,33.0,73941.91,137.43,Synergistic stable infrastructure,407,0,68,2016-05-12 21:32:06,1,21,12,5
51.56,46.0,58966.22,191.82,Proactive actuating Graphical User Interface,415,0,6,2016-01-05 12:59:07,0,12,5,1
39.85,25.0,50671.6,105.86,Customer-focused impactful success,283,1,64,2016-03-18 13:00:12,0,13,18,3
62.26,32.0,55424.24,178.92,Business-focused transitional solution,234,1,99,2016-03-31 20:55:22,0,20,31,3
55.6,36.0,59240.24,222.25,Front-line bandwidth-monitored capacity,73,0,168,2016-02-26 19:48:23,0,19,26,2
42.04,37.0,23936.86,181.02,Cross-group non-volatile secured line,372,0,17,2016-07-18 01:36:37,0,1,18,7
78.84,24.0,64698.58,219.94,Upgradable heuristic system engine,411,1,2,2016-02-11 16:45:41,0,16,11,2
45.01,30.0,74903.41,144.27,Ergonomic methodical encoding,519,1,75,2016-01-05 00:02:53,0,0,5,1
51.24,36.0,59240.24,140.46,Up-sized incremental encryption,294,0,93,2016-04-12 04:22:42,0,4,12,4
75.83,38.0,57868.44,170.13,Profit-focused dedicated utilization,436,0,203,2016-01-15 19:40:47,1,19,15,1
44.33,39.0,38067.08,124.44,Intuitive exuding service-desk,105,0,13,2016-06-10 00:35:15,0,0,10,6
51.24,36.0,61610.05,141.52,Operative stable moderator,519,1,84,2016-06-16 02:33:22,0,2,16,6
51.24,36.0,29398.61,140.46,Digitized contextually-based product,316,0,81,2016-01-12 21:17:15,0,21,12,1
40.04,31.0,61840.26,207.17,Sharable reciprocal project,269,1,166,2016-07-09 11:18:02,0,11,9,7
55.6,39.0,49850.52,162.44,Automated mobile model,461,0,149,2016-01-03 07:13:53,0,7,3,1
47.53,36.0,76003.47,141.52,Decentralized attitude-oriented interface,313,1,18,2016-01-03 16:01:40,1,16,3,1
78.37,50.0,43974.49,123.13,Function-based context-sensitive secured line,108,0,157,2016-05-19 14:30:17,1,14,19,5
55.6,35.0,73889.99,226.54,Total cohesive moratorium,258,1,125,2016-03-18 13:00:12,0,13,18,3
41.73,28.0,71222.4,217.37,Phased hybrid superstructure,450,0,44,2016-02-15 16:52:04,0,16,15,2
64.1,26.0,53336.76,140.46,Multi-layered fresh-thinking neural-net,450,0,42,2016-01-05 16:26:44,0,16,5,1
50.63,39.0,67301.39,229.88,Managed zero tolerance concept,197,1,1,2016-05-19 11:16:59,0,11,19,5
66.08,48.0,62784.85,187.76,Advanced modular Local Area Network,27,0,94,2016-07-17 01:13:56,1,1,17,7
60.72,28.0,71222.4,172.81,Inverse local hub,379,0,62,2016-06-21 14:32:32,0,14,21,6
46.14,37.0,53058.91,217.37,Centralized logistical secured line,379,0,51,2016-01-27 12:38:16,1,12,27,1
49.21,40.0,14775.5,184.23,De-engineered solution-oriented open architecture,352,1,53,2016-02-11 16:45:41,1,16,11,2
81.75,34.0,20592.99,160.03,Cloned explicit middleware,124,0,24,2016-03-11 00:05:48,0,0,11,3
71.33,39.0,61601.05,212.87,Intuitive exuding service-desk,115,0,97,2016-01-03 17:10:05,0,17,3,1
62.26,49.0,33553.9,140.95,Optional multi-state hardware,248,1,137,2016-03-14 14:13:05,1,14,14,3
55.6,35.0,39840.55,236.87,Robust holistic application,506,0,1,2016-05-01 23:21:53,1,23,1,5
38.37,36.0,76003.47,140.46,Reverse-engineered context-sensitive emulation,99,0,1,2016-03-12 07:18:36,1,7,12,3
41.73,28.0,67669.06,217.37,Sharable reciprocal project,177,1,78,2016-01-05 16:26:44,0,16,5,1
50.08,40.0,75769.82,188.56,Total 5thgeneration standardization,475,0,191,2016-07-13 01:48:46,0,1,13,7
35.61,29.0,56113.37,200.71,Front-line bandwidth-monitored capacity,64,0,84,2016-03-09 00:41:46,0,0,9,3
55.6,24.0,52252.91,167.22,Multi-lateral multi-state encryption,494,0,2,2016-01-20 00:26:15,1,0,20,1
84.73,40.0,55499.69,140.15,Self-enabling optimal initiative,209,1,7,2016-07-14 22:43:29,1,22,14,7
89.05,34.0,40183.75,160.03,Cloned explicit middleware,182,1,126,2016-03-11 00:05:48,0,0,11,3
65.77,23.0,25739.09,172.81,Managed disintermediate capability,333,1,44,2016-04-04 20:01:12,1,20,4,4
51.24,36.0,18368.57,115.26,Organized upward-trending contingency,20,1,162,2016-07-08 03:47:41,0,3,8,7
41.73,31.0,27262.51,211.39,Inverse local hub,118,0,88,2016-05-13 06:09:28,1,6,13,5
85.62,45.0,74903.41,137.24,Enhanced homogeneous moderator,515,0,152,2016-03-05 12:03:41,1,12,5,3
59.22,39.0,47314.45,111.59,Multi-channeled scalable moratorium,411,1,30,2016-02-09 07:21:25,0,7,9,2
83.71,26.0,56694.12,131.68,Centralized content-based focus group,406,0,162,2016-06-24 05:50:22,0,5,24,6
82.07,22.0,67058.72,121.07,Customizable modular Internet solution,41,0,111,2016-07-03 04:11:40,0,4,3,7
51.87,40.0,66873.9,136.18,Sharable reciprocal project,411,1,147,2016-02-11 16:45:41,0,16,11,2
46.04,52.0,73049.3,251.08,Monitored object-oriented Graphic Interface,446,1,63,2016-06-16 02:01:24,1,2,16,6
51.87,40.0,73882.91,218.61,Organic next generation matrix,338,1,168,2016-03-24 05:38:01,0,5,24,3
80.47,38.0,64564.07,131.55,User-friendly grid-enabled analyzer,436,1,203,2016-01-01 15:14:24,1,15,1,1
41.73,28.0,61840.26,120.49,Synchronized user-facing core,479,1,41,2016-05-28 12:20:15,0,12,28,5
86.63,23.0,51067.54,217.37,Sharable reciprocal project,379,0,62,2016-03-20 07:12:52,0,7,20,3
51.87,29.0,69646.35,115.6,Stand-alone explicit orchestration,31,0,154,2016-06-19 22:08:15,0,22,19,6
60.53,51.0,41547.62,178.92,Implemented disintermediate attitude,242,1,85,2016-03-31 20:55:22,0,20,31,3
35.61,37.0,58337.18,236.87,Vision-oriented attitude-oriented Internet solution,516,0,41,2016-07-18 01:36:37,0,1,18,7
41.73,42.0,60514.05,243.61,Multi-layered tangible portal,207,1,81,2016-02-19 13:26:24,0,13,19,2
83.71,44.0,57868.44,137.24,Exclusive even-keeled moratorium,436,0,57,2016-05-19 14:30:17,1,14,19,5
59.05,48.0,43974.49,212.38,Function-based context-sensitive secured line,27,1,187,2016-07-17 01:13:56,1,1,17,7
68.01,51.0,74535.94,188.56,Vision-oriented real-time framework,379,0,12,2016-05-15 03:10:50,1,3,15,5
63.04,50.0,43974.49,123.13,Team-oriented dynamic forecast,321,0,14,2016-04-21 09:30:35,1,9,21,4
62.26,32.0,69481.85,178.92,Business-focused transitional solution,353,1,161,2016-01-09 03:45:19,1,3,9,1
51.24,36.0,76003.47,140.46,Up-sized incremental encryption,316,0,149,2016-07-06 05:34:52,0,5,6,7
49.21,27.0,14548.06,135.31,Progressive analyzing attitude,167,1,52,2016-03-23 21:06:51,0,21,23,3
40.01,49.0,57868.44,187.76,Future-proofed fresh-thinking conglomeration,48,0,113,2016-03-19 14:57:00,1,14,19,3
55.6,24.0,52252.91,182.2,Profound optimizing utilization,477,0,2,2016-03-24 09:34:00,0,9,24,3
83.16,27.0,64021.55,222.11,Right-sized solution-oriented benchmark,216,0,55,2016-04-24 13:46:10,0,13,24,4
80.22,42.0,58151.87,143.13,Virtual 5thgeneration neural-net,328,1,157,2016-02-19 13:26:24,0,13,19,2
79.54,44.0,70492.6,208.76,Synergized context-sensitive database,462,1,81,2016-04-21 16:10:50,0,16,21,4
